amenity,denomination,name,religion,id,lon,lat
place_of_worship,Unknown,St Andrew'S Presbyterian Church,Christian,237879819,145.00203504285716,-37.71617884285714
place_of_worship,Uniting,Uniting Church Pascoe Vale South,Christian,238022174,144.9378974875,-37.737436925000004
place_of_worship,Presbyterian,Westminster Presbyterian Church Bull Creek,Christian,238531909,115.85721739,-32.05154065
place_of_worship,Lutheran,Berri Zion Lutheran Church,Christian,238688535,140.5996443909091,-34.28291049090909
place_of_worship,Unknown,Faith Community Church,Christian,238748227,115.90072005,-32.055959125
place_of_worship,Unknown,Catholic Church Of Saints John And Paul,Christian,238979258,115.87799235384615,-32.0625942153846
place_of_worship,Catholic,Mary Help Of Christians Parish,Christian,239155320,149.08319726153846,-35.36667414615384
place_of_worship,Indian Orthodox,Saint Mary'S,Christian,239194810,144.97746365999998,-37.74803962
place_of_worship,Unknown,Coburg Mosque,Muslim,239315166,144.97511392,-37.75513878
place_of_worship,Catholic,Our Lady Queen Of Apostles Church,Christian,239736727,115.89437538787878,-32.029842884848485
place_of_worship,Exclusive Brethren,Plymouth Brethren Christian Church,Christian,240338902,115.8856417652174,-32.06724147391304
place_of_worship,Presbyterian,Williamstown Presbyterian Church,Christian,240503856,144.90330271250002,-37.8655019375
place_of_worship,Unknown,Adelaide Hebrew Congregation,Jewish,240742711,138.63090080943394,-34.94473971886792
place_of_worship,Uniting,Darebin North West Uniting Church,Christian,240745999,144.9928633857143,-37.737438728571426
place_of_worship,Catholic,Saint Dominic'S Church,Christian,240891243,115.79125622,-31.894451780000004
place_of_worship,Unknown,Capitaledge Church,Christian,240943325,149.09800832222223,-35.40216556666667
place_of_worship,Lutheran,Saint Luke'S Lutheran Church Parkwood,Christian,240989908,115.90738111875001,-32.05079789999999
place_of_worship,Unknown,Lifestream Christian Fellowship,Christian,241058224,149.09634541000003,-35.401007330000006
place_of_worship,Chaldean Catholic,Our Lady Guardian Of Plants,Christian,241113747,144.96339773999998,-37.679191919999994
place_of_worship,Unknown,Impact Church,Christian,241254418,149.0878534818182,-35.422903190909096
place_of_worship,Unknown,C3 Church,Christian,241255777,149.08751914285713,-35.42134744285714
place_of_worship,Unknown,Canberra Islamic Centre,Muslim,241379729,149.08998983636366,-35.42218088181818
place_of_worship,Unknown,Perth Chinese Christian Church (South Branch),Christian,241418364,115.90693768333335,-32.05125997222222
place_of_worship,Anglican,Saint Andrew'S Church,Christian,241659217,115.88114173571428,-32.034846557142856
place_of_worship,Unknown,Heritage Christian Church,Christian,241868613,132.29765162,-14.46762492
place_of_worship,Unknown,St Joseph Parish,Christian,241868617,132.26525650000002,-14.46289806
place_of_worship,Pentecostal,Go Forth Faith Arena,Christian,241919700,148.30534146666665,-32.93128915555556
place_of_worship,Uniting,Kent Road Congregation,Christian,241936794,144.93709815,-37.7200929625
place_of_worship,Samoan Presbyterian,Saint David'S Presbyterian Church,Christian,241936795,144.94603608,-37.71953568
place_of_worship,Baptist,Riverton Baptist Community Church,Christian,242172048,115.8901069882353,-32.02965933235294
place_of_worship,Catholic,Holy Child Parish (Chapel Of Ease),Christian,242561998,144.92050292727274,-37.65329957272727
place_of_worship,Sunni,Meadow Heights Mosque,Muslim,242562000,144.9205596095238,-37.65199904761904
place_of_worship,Unknown,Broadmeadows Mosque (Cami),Muslim,242710637,144.9416077636364,-37.66855418181819
place_of_worship,Catholic,Catholic Church Wombarra,Christian,242788515,150.95545696,-34.27494218
place_of_worship,Unknown,York Street Church Of Christ,Christian,243027808,143.88060367142856,-37.569349214285715
place_of_worship,Seventh Day Adventist,Riverland Seventh-Day Adventist Church,Christian,243358102,140.5814363,-34.279971322222224
place_of_worship,Uniting,Gladstone Park Uniting Church,Christian,243428130,144.89284017999998,-37.69618804666666
place_of_worship,Catholic,Saint Patricks,Christian,243585627,153.0382998,-27.45775974444445
place_of_worship,Catholic,St John'S Mitcham,Christian,243773502,145.1907692,-37.8173222
place_of_worship,Catholic,St Raphaels Catholic Church,Christian,244784292,138.531668,-32.427075214285715
place_of_worship,Anglican,St. John,Christian,244919664,151.22134323529414,-33.8772474882353
place_of_worship,Catholic,Sacred Heart,Christian,244995134,151.21857158571427,-33.88111792857143
place_of_worship,Churches Of Christ,Iglesia Ni Cristo,Christian,245028224,153.03919465999996,-27.5668731
place_of_worship,Catholic,St. Mary'S Catholic Church,Christian,245059109,151.28627179090913,-33.795201909090906
place_of_worship,Roman Catholic,Saint Monica'S Catholic Church,Christian,245232069,151.00049994,-33.7937798
place_of_worship,Unknown,Back River Chapel,Christian,245618134,147.0331658,-42.7660544
place_of_worship,Unknown,Eric Freak Memorial Chapel,Christian,246072183,138.6194081142857,-34.923271185714285
place_of_worship,Anglican,Holy Trinity,Christian,246128678,145.32461292,-42.15146847999999
place_of_worship,Catholic,Saint Matthew'S Church,Christian,247202760,144.96810832,-37.69751505
place_of_worship,Catholic,Sacred Heart Catholic Church Cabramatta,Christian,247602067,150.9372102333333,-33.89072769999999
place_of_worship,Uniting,Blackwood Uniting Church,Christian,247788841,138.61751488000002,-35.02169231
place_of_worship,Russian Orthodox,Russian Orthodox Church Of St Seraphim,Christian,248410180,153.03169862,-27.48817904
place_of_worship,Anglican,St. David'S Church,Christian,248988705,138.6602898181818,-34.93570548181819
place_of_worship,Anglican,St Matthew'S,Christian,249196533,151.91162205999998,-27.598608419999998
place_of_worship,Christ Scientist,Christian Science Institute,Christian,249334834,151.95532429444444,-27.563652466666667
place_of_worship,Catholic,St Patrick'S Cathedral,Christian,249334967,151.95343867941176,-27.569536344117644
place_of_worship,Anglican,St Luke'S,Christian,249335030,151.95322455909093,-27.565337045454545
place_of_worship,Salvation Army,The Salvation Army,Christian,249335681,151.94313598461537,-27.55831355384616
place_of_worship,Seventh Day Adventist,Seventh-Day Adventist Church,Christian,249503011,150.93958462,-33.893858359999996
place_of_worship,Uniting,Glengowrie Uniting Church,Christian,250492918,138.5297698,-34.98309385
place_of_worship,Anglican,St Peters Church,Christian,250691728,138.51473470833332,-34.97848953333334
place_of_worship,Unknown,Saint Andrews Uniting Church,Christian,251868613,142.98441466,-36.37217494
place_of_worship,Unknown,"Islamic Centre, West End Mosque",Muslim,251882571,153.01070317999998,-27.481275980000003
place_of_worship,Pentecostal,Dunamis Church,Christian,252855368,153.16531841666668,-27.65765731666667
place_of_worship,Baptist,Rivers Baptist Church,Christian,252993322,152.97475668,-27.28618737
place_of_worship,Catholic,Our Lady Help Of Christians Chapel,Christian,253020342,153.14748755294116,-27.4381851
place_of_worship,Unknown,Sikh Temple,Sikh,253120883,150.97378458333333,-33.80841051666666
place_of_worship,Unknown,Gurudwara Sikh Temple,Sikh,253121338,150.91980225925923,-33.737995159259256
place_of_worship,Unknown,Sikh Temple,Sikh,253122388,150.80265755555558,-33.935189888888885
place_of_worship,Unknown,Sikh Temple,Sikh,253122776,150.8417966,-34.025397240000004
place_of_worship,Unknown,Sikh Temple,Sikh,253123029,150.67382505999998,-33.760721579999995
place_of_worship,Baptist,Mortdale Oatley Baptist Church,Christian,253574242,151.07692403333334,-33.97446361666667
place_of_worship,Russian Orthodox,Russian Orthodox,Christian,253923902,138.59030763333337,-34.942110904166675
place_of_worship,International Church Of The Foursquare Gospel,Katanning Foursquare Church,Christian,255451825,117.55614820000001,-33.68488968
place_of_worship,Catholic,St Michael'S,Christian,255502540,147.70958916666666,-32.92423477777778
place_of_worship,Catholic,St Pattricks,Christian,255538663,117.54860388,-33.68885232
place_of_worship,Lutheran,Lutheran Church,Christian,255538669,117.5504005,-33.68728962
place_of_worship,Anglican,St Andrews Anglican Church,Christian,255548787,117.55198751666667,-33.689423299999994
place_of_worship,Anglican,Parish Of All Saints South Hobart,Christian,255841214,147.31673264444444,-42.89204535555556
place_of_worship,Anglican,St John'S Anglican Church,Christian,255972318,145.14958432,-37.673770160000004
place_of_worship,Uniting,Golden Grove Uniting Church,Christian,256390743,138.73069012000002,-34.77455327
place_of_worship,Uniting Church,Scots Church,Christian,256787700,138.60524127777774,-34.92156966666667
place_of_worship,Unknown,Perisher Valley Chapel,Christian,257401944,148.41446745714285,-36.404922042857145
place_of_worship,Mormon,The Church Of Jesus Christ Of Latter-Day Saints,Christian,257424370,151.07542476,-34.03849978
place_of_worship,Unknown,Lifegate Church Of Christ,Christian,257740756,145.16731635714288,-37.88976868571428
place_of_worship,Roman Catholic,Our Lady Of The Sacred Heart Catholic Church,Christian,257902424,133.88232096000002,-23.69644648
place_of_worship,Pentecostal,Lighthouse Pentecostal Fellowship,Christian,257908214,133.89942547142857,-23.7009246
place_of_worship,Catholic,Saint Benedicts,Christian,258090606,151.19829336666666,-33.884665483333336
place_of_worship,Unknown,Woorack Church,Christian,258270603,141.99165095555557,-36.14636625555555
place_of_worship,Assemblies Of God,Gateway Church,Christian,258280090,153.12333254545453,-27.502107118181815
place_of_worship,Catholic,St Anthony In The Fields,Christian,258756824,151.22128593076923,-33.689513053846156
place_of_worship,Unknown,Edge Church,Christian,259342540,138.54412409333332,-35.085636046666664
place_of_worship,Catholic,Our Lady Of The Way Catholic Church,Christian,259494343,151.10051795,-34.008268433333335
place_of_worship,Mormon,The Church Of Jesus Christ Of Latter-Day Saints,Christian,259730837,153.2517470043478,-27.524863165217386
place_of_worship,Unknown,St Barnabas' Anglican Church,Christian,260027896,147.12713050000002,-41.39635506666666
place_of_worship,Unknown,Brimbank Church Of Christ,Christian,260054068,144.86450066,-37.73355977999999
place_of_worship,Anglican,St Peter'S Anglican Church,Christian,260222838,151.09737338235294,-33.699083623529404
place_of_worship,Unknown,The Church Of Jesus Christ Of Latter-Day Saints,Christian,260699706,137.54225885384616,-33.015425923076926
place_of_worship,Baptist,Whyalla Baptist Church,Christian,260699710,137.53844018235296,-33.02824340588236
place_of_worship,Unknown,Catholic Parish Of Whyalla St. Teresa'S Church,Christian,260699910,137.5605021875,-33.02766958749999
place_of_worship,Anglican,St Mark'S Anglican Church,Christian,261078464,144.99339461111109,-37.72656814444445
place_of_worship,Unknown,Christ Church Anglican Church,Christian,261225858,138.91958051428568,-34.34282636428572
place_of_worship,Unknown,Light Community Church,Christian,261228706,138.9144204,-34.341590828571434
place_of_worship,Catholic,Immaculate Heart Of Mary,Christian,261333098,151.7495778777778,-32.90868581111111
place_of_worship,Baptist,Molong And District Baptist Church,Christian,261386874,148.8659555222222,-33.08793494444445
place_of_worship,Unknown,Citylife Church,Christian,261835468,145.21461054999997,-37.878202333333334
place_of_worship,Sunni,Algester Mosque,Muslim,262005084,153.0360521,-27.598951059999997
place_of_worship,Catholic,St Martin De Porres,Christian,262494745,144.8609066,-37.75816873333333
place_of_worship,Baptist,Birkdale Baptist Church,Christian,263207817,153.20374085454546,-27.5138319
place_of_worship,Russian Orthodox,Saints Peter And Paul Cathedral,Christian,263326307,151.08892622000002,-33.87525588
place_of_worship,Evangelical,The Chapel,Christian,263788166,151.93225594615384,-27.49882107692308
place_of_worship,Pentecostal,Hope City Church,Christian,263789802,151.94908039999999,-27.569440383333333
place_of_worship,Pentecostal,New Hope Church,Christian,263789951,151.95585134,-27.550481339999997
place_of_worship,Pentecostal,The Project,Christian,263790902,151.94668797272726,-27.488997918181816
place_of_worship,Salvation Army,The Salvation Army Waverley Temple,Christian,263860681,145.1866420888889,-37.877120966666666
place_of_worship,Reformed,Redlands Christian Reformed Church,Christian,264280307,153.25152338,-27.512307659999998
place_of_worship,Lutheran,Concordia Lutheran Church,Christian,264892044,140.56694657500003,-34.455969725
place_of_worship,Lutheran,St Peter'S Lutheran Church,Christian,264892050,140.56770297272726,-34.45323974545454
place_of_worship,Lutheran,Concordia Lutheran Church,Christian,264892067,140.56692236666666,-34.45599571666667
place_of_worship,Lutheran,Old Nangari Church,Christian,265619450,140.87653016666664,-34.490447188888886
place_of_worship,Jehovahs Witness,Jehovahs Witness,Christian,265732055,140.58404023999998,-34.44213162
place_of_worship,Anglican,All Saints Anglican Church,Christian,266318307,144.4915986076923,-38.28018689230768
place_of_worship,Anglican,St Peter'S Anglican Church,Christian,266350662,144.52456452142857,-38.26416531428572
place_of_worship,Unknown,St. James Anglican Church,Christian,266486139,144.57361566000003,-38.16961406
place_of_worship,Unknown,Drysdale Community Church,Christian,266486249,144.54994428571428,-38.17934624285714
place_of_worship,Uniting,Belmont Uniting Church,Christian,266676841,144.34182476875003,-38.173805762499995
place_of_worship,Baptist,Barrabool Hills Baptist Church,Christian,266703224,144.30740246451612,-38.16082911935484
place_of_worship,Salvation Army,Salvation Army,Christian,266724808,144.36813815454545,-38.14882381818182
place_of_worship,Anglican,Christ Church Geelong,Christian,266728208,144.35857447333333,-38.1532307
place_of_worship,Apostolic,Waterfront Christian Church,Christian,266728247,144.35963808000002,-38.145528950000006
place_of_worship,Lutheran,St Johns Lutherian Church,Christian,266728307,144.36112142631578,-38.15386091052631
place_of_worship,Baptist,Mano Baps,Christian,266738941,144.33628543157894,-38.13890499473685
place_of_worship,Catholic,Church Of Saint Peter And Saint Paul,Christian,266739013,144.35594041764708,-38.141252164705875
place_of_worship,Hillsong,Hillsong,Christian,266741275,144.34853295555553,-38.14118903333334
place_of_worship,New Apostolic,New Apostolic Church,Christian,266742909,144.34067671999998,-38.13446338
place_of_worship,Catholic,St John The Evangelist,Christian,266753117,144.35599464615385,-38.1227867076923
place_of_worship,Church Of Christ,Kardinia Church - Geelong North,Christian,266796334,144.3303188066667,-38.114307046666674
place_of_worship,Anglican,Anglican Church Of Saint Andrew,Christian,266815360,144.35914308333335,-38.075358066666666
place_of_worship,Anglican,All Saints Ascot Vale,Christian,267951133,144.90701755714286,-37.779996985714284
place_of_worship,Unknown,Malaga Church Of Christ,Christian,270084930,115.88109692857142,-31.854515714285714
place_of_worship,Unknown,Abbey Church,Christian,272207626,153.02292287999998,-27.07000058
place_of_worship,Unknown,Abbey Church,Christian,272207627,153.0229298714286,-27.07009037142857
place_of_worship,Roman Catholic,St Francis Xavier Cathedral Geraldton,Christian,272648016,114.61183851764707,-28.77735708823529
place_of_worship,Catholic,St John The Baptist,Christian,273892661,116.47457123333331,-31.554269666666666
place_of_worship,Holy Apostolic Catholic Assyrian Church Of The East,Saint Hurmidz Cathedral,Christian,273906787,150.891181425,-33.8714752
place_of_worship,Anglican,St Bart'S Anglican Church,Christian,274456734,151.9791320117647,-27.597052264705887
place_of_worship,Catholic,St Joseph'S Catholic Church,Christian,274722692,151.26154386000002,-27.18448618
place_of_worship,Jehovahs Witness,Kingdom Hall Of Jehovah'S Witnesses,Christian,275433671,148.03609885,-21.9962793875
place_of_worship,Catholic,Catholic Church,Christian,275492557,115.97923918,-31.899653340000004
place_of_worship,Baptist,Calvary Baptist Church,Christian,277234609,145.26854920769227,-37.83140903076923
place_of_worship,Buddhist,Adelaide Sri Lanka Buddhist Vihara,Buddhist,277982833,138.7025570142857,-34.99574984285714
place_of_worship,Quaker,Friends' Meeting House,Christian,277985504,147.31347027500001,-42.86546471666666
place_of_worship,Unknown,The Anglican Parish St Thomas,Christian,278132840,144.92474034615384,-37.76529019230769
place_of_worship,Evangelical,Greek Evangelical Church,Christian,278534329,153.01158628000002,-27.482195
place_of_worship,Pentecostal,New Life Christian Church,Christian,278833628,142.4813341,-38.37116206666666
place_of_worship,Anglican,Anglican Church,Christian,279539302,136.49436864,-33.7046366
place_of_worship,Catholic,St Vincent'S Church Hall,Christian,279709029,148.94856008888888,-33.96740358888889
place_of_worship,Baptist,Emmanuel Baptist Church,Christian,280695487,150.9423035090909,-33.73255335454545
place_of_worship,Unknown,Imam Ali Islamic Centre,Muslim,282486880,144.96496290000002,-37.6979416875
place_of_worship,Anglican,Saint George'S,Christian,283419038,145.00429765454544,-37.71479236363636
place_of_worship,Unknown,New Life Chapel,Christian,284755951,146.9060709727273,-36.12625382727273
place_of_worship,Unknown,Semaphore Uniting Church,Christian,285366928,138.48984767857144,-34.84044346428571
place_of_worship,Unknown,C3 Church,Christian,285679152,147.30769439545455,-42.89300975454545
place_of_worship,Lutheran,Our Saviour'S Lutheran Church,Christian,287037924,145.25700342222223,-37.87663403333334
place_of_worship,Salvation Army,Salvation Army Ringwood Corp,Christian,287038585,145.2277151,-37.821656222222224
place_of_worship,Lutheran,Ringwood Lutheran Church,Christian,287038770,145.22781314285717,-37.82220158571429
place_of_worship,Anglican,St Alban'S,Christian,288012093,150.88697657999995,-32.262556159999995
place_of_worship,Anglican,Brimbank Anglican Church,Christian,288269120,144.85069909999999,-37.72824718
place_of_worship,Anglican,Quakers Hill Anglican Church,Christian,288425903,150.89182646153847,-33.716697884615385
place_of_worship,Baptist,Hallett Cove Baptist Church,Christian,288436481,138.51848702916666,-35.076593916666674
place_of_worship,Lutheran,Hallett Cove Lutheran Church,Christian,288436482,138.51930746666667,-35.07613068571428
place_of_worship,Unknown,Sacred Heart Cathedral,Christian,289172814,144.27408354666665,-36.76000994666666
place_of_worship,Unknown,Wat Buddha Dhamma,Buddhist,289828554,151.08486132692303,-33.32990241923078
place_of_worship,Unknown,Sunshine Mosque,Muslim,290774556,144.8012635,-37.77167896
place_of_worship,Anglican,St David'S Cathedral,Christian,291095573,147.3285236733333,-42.883627993333334
place_of_worship,Catholic,Our Lady Help Of Christians,Christian,291435043,151.0827880666667,-33.77069486666667
place_of_worship,Nondenominational,Huntingdale Christian Church,Christian,291482488,115.9581465142857,-32.07846858571428
place_of_worship,Uniting,Epping Uniting Church,Christian,292420376,151.08420002727271,-33.76905989090909
place_of_worship,Unknown,Mycenter - Multicultural Youth Centre,Muslim,292838952,144.92366045714286,-37.67708022857143
place_of_worship,Catholic,St Thomas Catholic Church,Christian,293368243,151.20031578571428,-33.79618982857143
place_of_worship,Anglican,St Stephen'S Anglican Church,Christian,293949621,144.9981195727273,-37.82245598181818
place_of_worship,Catholic,St Ignatius' Church,Christian,293949828,144.99787193600002,-37.821853604
place_of_worship,Salvation Army,Ballarat Community Church,Christian,294654359,143.86905555263158,-37.56715315263158
place_of_worship,Unknown,Chinese Temple,Buddhist,294992979,143.86695138,-37.576088719999994
place_of_worship,Pentecostal,Antioch House,Christian,295041842,145.15824296,-38.09665441999999
place_of_worship,Anglican,St Mary'S Church,Christian,295995376,146.91007378,-41.52159616
place_of_worship,Unknown,The Salvation Army Carrum Downs Community Church,Christian,296130022,145.17267936666667,-38.10057245833333
place_of_worship,Unknown,Uniting Church Bulla,Christian,296377102,144.82858136,-37.64273648
place_of_worship,Catholic,St Peters Church,Christian,296404218,152.95173360588234,-27.080908441176472
place_of_worship,Protestant,Menai-Illawong Uniting Church,Christian,296957421,151.04221124,-33.997951
place_of_worship,Unknown,Ridgley Gospel Hall,Christian,296974597,145.83492488000002,-41.14596994
place_of_worship,Catholic,St Joseph'S Catholic Church,Christian,298234573,142.4827305642857,-38.379785842857146
place_of_worship,Reformed,Free Reformed Church Of Launceston,Christian,298457209,147.14410789999997,-41.4479094
place_of_worship,Seventh Day Adventist,Seventh-Day Adventist Community Church,Christian,298965317,146.8678240375,-36.11620144999999
place_of_worship,Presbyterian,Evangelical Presbyterian Church Of Australia,Christian,299398181,147.1633193,-41.436413200000004
place_of_worship,Anglican,St. Andrew'S Church,Christian,299565309,152.37593999999999,-27.08994348
place_of_worship,Protestant,Ascot Vale Uniting Church,Christian,299658662,144.9221777846154,-37.77203696153846
place_of_worship,Mormon,The Church Of Jesus Christ Of Latter-Day Saints,Christian,299850633,151.66088434285714,-30.498396442857143
place_of_worship,Unknown,St Alpius,Christian,300677135,143.87197137692309,-37.56223778461538
place_of_worship,Anglican,North Ryde Anglican Church,Christian,301070825,151.12146387777779,-33.79502095555556
place_of_worship,Unknown,Bonnyrigg Mosque,Muslim,302549354,150.89048263529415,-33.884132523529416
place_of_worship,Unknown,Bannaby,Christian,302721005,149.99307100000001,-34.44307507272728
place_of_worship,Anglican,St Andrews,Christian,302857006,151.21329472307693,-29.957837123076924
place_of_worship,Unknown,Cairns Mosque,Muslim,302909764,145.76350674,-16.91650996
place_of_worship,Protestant,Buxton Community Church,Christian,303121499,150.53416896,-34.2536192
place_of_worship,Anglican,St John The Evangelist,Christian,303278944,151.15270675555556,-33.757270199999994
place_of_worship,Catholic,"St Joseph'S Catholic Church, Corinda",Christian,303316493,152.98239925555558,-27.537555911111113
place_of_worship,Catholic,Christ The King Catholic Church,Christian,303318243,152.97688454000001,-27.5192678
place_of_worship,Unknown,Real Hope Church,Christian,303951861,148.9482132,-32.5704233
place_of_worship,Anglican,St Philip'S Anglican Church,Christian,303951912,149.08984465999998,-33.2247031
place_of_worship,Orthodox,Macedonian Bulgarian Eastern Orthodox Church,Christian,304374398,144.99822339999997,-37.77577957142857
place_of_worship,Unknown,"The International Buddhist Center, Darwin",Buddhist,304483316,130.90452166666668,-12.379218944444442
place_of_worship,Catholic,St. Josephs Church,Christian,304648425,144.99680603076925,-37.774505446153846
place_of_worship,Baptist,Hamilton Baptist Church,Christian,306065771,151.74399354000002,-32.92119598
place_of_worship,Seventh Day Adventist,Hamilton Seventh-Day Adventist Church,Christian,306065820,151.744757525,-32.921859250000004
place_of_worship,Unknown,Alford Uniting Church,Christian,306460187,137.8216497153846,-33.815546761538464
place_of_worship,Salvation Army,Menai Salvation Army,Christian,306475698,151.0307742875,-34.0194184
place_of_worship,Lutheran,Bookpurnong Church & Cemetery,Christian,306822052,140.60656092857144,-34.32770368571429
place_of_worship,Unknown,Brimbank City Community Church,Christian,307543383,144.77822655,-37.70814315
place_of_worship,Orthodox,St Marys Macedonian Orthodox Church,Christian,308494971,144.77539018,-37.704480280000006
place_of_worship,Christ Scientist,"First Church Of Christ, Scientist, Geelong",Christian,309142668,144.34803540000001,-38.14353465
place_of_worship,Unknown,Church,Christian,309397046,141.79244325714285,-36.36395964285714
place_of_worship,Unknown,Marymount Mercy Centre,Christian,309853401,151.02408909629628,-33.71816636666666
place_of_worship,Baptist,Gladstone Baptist Church,Christian,310446774,151.25682408333333,-23.871059066666664
place_of_worship,Anglican,Saint John'S,Christian,310602306,117.8830905,-35.02544187058823
place_of_worship,Catholic,St Joseph'S Malvern,Christian,310869383,145.03061194999998,-37.85777263333333
place_of_worship,Salvation Army,Hornsby Corps,Christian,310928500,151.1050336888889,-33.70289638888889
place_of_worship,Anglican,Saint James Anglican Church,Christian,311200877,146.7856763857143,-37.98213012857143
place_of_worship,Catholic,Twelve Apostles Catholic Church,Christian,311513420,152.93974922222225,-27.540783433333335
place_of_worship,Unknown,The Potter'S House Christian Church,Christian,311631793,133.88990093333334,-23.69556498888889
place_of_worship,Lutheran,Myrla Lutheran Church,Christian,311810463,140.32260958,-34.452995720000004
place_of_worship,Unknown,Sri Durga Temple,Hindu,312024332,144.69754921428571,-37.74219125714285
place_of_worship,Unknown,St Lukes Church,Christian,312328945,138.5930967,-34.93271756
place_of_worship,Unknown,Holy Trinity Anglican Church,Christian,313510949,144.06821804444448,-36.99531094444444
place_of_worship,Unknown,St Brigids Catholic Church,Christian,313511069,144.06322052000002,-36.99179887000001
place_of_worship,Orthodox,St Petka Serbian Orthodox Church,Christian,313649049,144.65155771111114,-37.730762411111115
place_of_worship,Christian,The Potter'S House Christian Church,Christian,313771209,144.884853625,-37.8008965625
place_of_worship,Church Of Christ,Toowoomba North Church Of Christ,Christian,313804599,151.95337626,-27.53304868
place_of_worship,Roman Catholic,St Mary'S Cathedral,Christian,314176992,130.838238646875,-12.459115396874997
place_of_worship,Anglican,Christ Church Cathedral,Christian,314177694,130.84531183214287,-12.465841992857142
place_of_worship,Anglican,St John'S Sutherland,Christian,314510713,151.0612347888889,-34.03197708333333
place_of_worship,Catholic,St. Marks Parish,Christian,314523812,152.96837015714283,-27.594055814285714
place_of_worship,Baptist,Baptist Church,Christian,314818776,144.06922048,-36.99492284
place_of_worship,Baptist,Baptist Sunday School,Christian,314818777,144.06933428,-36.99485
place_of_worship,Catholic,St Marks Coptic Catholic Church,Christian,315083241,150.91742244,-33.809298
place_of_worship,Anglican,St John'S Anglican Church,Christian,315565334,153.4499188727273,-28.090477
place_of_worship,Catholic,Sacred Heart Catholic Church,Christian,316566987,116.03445883749997,-34.4465855375
place_of_worship,Uniting,Scots Church,Christian,316657066,117.8839394,-35.02485526
place_of_worship,Anglican,Saint Peters Anglican Church,Christian,316743772,151.58184964,-32.74944754
place_of_worship,Anglican,St John The Baptist Anglican Church,Christian,317719897,146.71288279230768,-42.48498565384615
place_of_worship,Anglican,All Saints Anglican Church,Christian,317752665,151.0955457,-33.758863792307686
place_of_worship,Lutheran,Lifeway Luthereran Church,Christian,317752666,151.0875717555556,-33.76578703333333
place_of_worship,Anglican,Christ Church,Christian,318034644,150.68042771999998,-33.68997346
place_of_worship,Roman Catholic,Saint Mary Of The Angels Catholic Church,Christian,318678648,135.85620928749998,-34.727495662500004
place_of_worship,Unknown,Trevallyn Life Church,Christian,319240144,147.10620092222223,-41.43059998888889
place_of_worship,Anglican,Christ Church,Christian,319333506,144.14572916000003,-37.34429482
place_of_worship,Uniting Church Of Australia,Daylesford Uniting Church,Christian,319333508,144.14405098000003,-37.344090599999994
place_of_worship,Catholic,St. Peter'S,Christian,319333509,144.144535,-37.3433156
place_of_worship,Unknown,Tarrayoukyan Church,Christian,320338983,141.57512749999998,-37.32602792
place_of_worship,Protestant,Loxton Uniting Church,Christian,320606371,140.57196994,-34.45110355333333
place_of_worship,Anglican,Holy Spirit Church (Anglican),Christian,320624145,145.08307122727274,-37.71009155454546
place_of_worship,Lutheran,Saint John'S Lutheran Church,Christian,320761836,140.87653786923076,-34.5434891
place_of_worship,Unknown,Apsley Uniting Church,Christian,321090713,141.08711622307692,-36.96522634615384
place_of_worship,Anglican,Apsley Anglican Church,Christian,321090736,141.08172215999997,-36.96759912
place_of_worship,Catholic,Apsley Catholic Church,Christian,321092023,141.08390558,-36.96738024
place_of_worship,Anglican,St Mark'S,Christian,321568640,151.14784676086956,-33.62283414782608
place_of_worship,Anglican,Blacktown Church Of Christ,Christian,321752334,150.91943435714285,-33.79650347142857
place_of_worship,Unknown,Epping Church Of Christ,Christian,322975639,151.0790985,-33.774447515384615
place_of_worship,Anglican,St John'S,Christian,323152202,151.24912543076923,-33.94319656923077
place_of_worship,Uniting,Ross Uniting Church,Christian,325851091,147.49123249999997,-42.03227187222222
place_of_worship,Anglican,St Luke'S Anglican Church,Christian,326023312,147.49466683333335,-41.92582778333333
place_of_worship,Unknown,Hobart Synagogue,Jewish,326655541,147.32800182,-42.87967081199999
place_of_worship,Unknown,Fentons Creek Church,Christian,326846034,143.53907370000002,-36.559208139999996
place_of_worship,Unknown,Stuart Mill Uniting Church,Christian,326966233,143.28447064,-36.80969648
place_of_worship,Catholic,St Damian'S Church,Christian,326994801,145.05772579444445,-37.69807235555555
place_of_worship,Hillsong,Hillsong Church,Christian,327047458,150.9608474,-33.7345071
place_of_worship,Seventh Day Adventist,Collinsvale Seventhday Adventist Church,Christian,327090255,147.19680709999997,-42.840067340000004
place_of_worship,Unknown,Planetshakers Church East Campus,Christian,328927129,145.23248826,-37.813413520000005
place_of_worship,Greek Orthodox,St George Greek Orthodox Church Thebarton,Christian,329614107,138.57232296,-34.9219183
place_of_worship,Catholic,Corpus Christi Catholic Church,Christian,329975661,151.72274534615383,-32.90014787692307
place_of_worship,Anglican,All Saints Church,Christian,330192887,145.00444421818182,-37.7382549
place_of_worship,Anglican,Christ Church Brunswick,Christian,330313196,144.96200754761907,-37.77190370952381
place_of_worship,Unknown,City Central Church,Christian,330460650,146.91972522857142,-36.08416747857142
place_of_worship,Uniting,West Adelaide Uniting Church,Christian,330488469,138.54829872,-34.931825579999995
place_of_worship,Unknown,Goodlife Church,Christian,330609124,151.75585972,-32.91905798
place_of_worship,Lutheran,Living Faith Lutheran Church,Christian,331014792,153.01479132666665,-27.256592766666664
place_of_worship,Baptist,North Pine Baptist,Christian,331016448,153.00932593846153,-27.26360893076923
