lga_name,lga_code,afghanistan,australia,bangladesh,bosnia_and_herzegovina,cambodia,canada,chile,china,croatia,egypt,england,fiji,france,germany,greece,hong_kong,india,indonesia,iran,iraq,ireland,italy,japan,south_korea,lebanon,malaysia,malta,mauritius,myanmar,nepal,netherlands,new_zealand,northern_ireland,pakistan,papua_new_guinea,philippines,poland,scotland,singapore,south_africa,south_eastern_europe,sri_lanka,taiwan,thailand,north_macedonia,turkey,united_states_of_america,vietnam,wales,zimbabwe
Fairfield,12850,0.31465206742544305,46.55294626134563,0.045814724103155166,0.5339288286990348,4.255294626134563,0.029966863564327907,0.9592277769773807,2.334245785909811,1.1165538106901023,0.24780291024348078,0.5886759832877106,0.7906641694280363,0.06166258464198242,0.283532632185564,0.26105748451231814,0.25385391154012393,0.42731594871056044,0.2697017720789512,0.8961244777409595,10.806800172885751,0.07405273015415646,2.00777985880997,0.03083129232099121,0.05244201123757383,1.4225615905489124,0.3086010661287999,0.5667771214522402,0.11957931133842385,0.23627719348797002,0.03832300821207319,0.0645440138308601,1.613024059933727,0.03918743696873649,0.18614032560149835,0.013254574268837345,1.3663737213657974,0.27892234548335976,0.1083417375018009,0.05532344042645152,0.06713730010085002,0.4996398213513903,0.1273591701483936,0.08586658982855497,0.8693271862843971,0.4532488114104596,0.3751620803918744,0.11496902463621957,17.750180089324306,0.014119003025500648,0.03083129232099121
Federation,12870,0.0,93.61399972513628,0.04122955701131523,0.0,0.0,0.0,0.0,0.09162123780292272,0.05497274268175364,0.0,2.725731824636951,0.01374318567043841,0.0,0.3664849512116909,0.0,0.03206743323102295,0.08704017591277657,0.05497274268175364,0.0,0.0,0.09162123780292272,0.10536442347336113,0.0,0.11910760914379953,0.0,0.04122955701131523,0.059553804571899766,0.0,0.01374318567043841,0.0,0.3573228274313986,0.9024691923587889,0.01374318567043841,0.0641348664620459,0.03664849512116909,0.3573228274313986,0.01374318567043841,0.4260387557835906,0.0,0.03664849512116909,0.0,0.04122955701131523,0.0,0.09162123780292272,0.0,0.0,0.09620229969306884,0.03664849512116909,0.01374318567043841,0.0
Forbes,12900,0.0,96.40785232932903,0.01757984178142397,0.0,0.0,0.08203926164664517,0.0,0.13477878699091708,0.01757984178142397,0.0,1.0840902431878112,0.0,0.0,0.0527395253442719,0.07617931438617052,0.01757984178142397,0.18165836507471433,0.0,0.03515968356284794,0.0,0.03515968356284794,0.2285379431585116,0.0,0.03515968356284794,0.0,0.0,0.0,0.0,0.0,0.05859947260474656,0.13477878699091708,0.5391151479636683,0.046879578083797245,0.0,0.0,0.31057720480515677,0.0,0.14063873425139176,0.0,0.16407852329329034,0.0,0.046879578083797245,0.0,0.03515968356284794,0.0,0.0,0.03515968356284794,0.046879578083797245,0.03515968356284794,0.0
Georges River,12930,0.012210057387269721,54.0557740621381,0.6397330067451317,0.23717111470423913,0.05254024693916061,0.10323048518328037,0.2216310416658958,17.50885229160577,0.5106023998312792,0.9819846153276921,1.4344967421346881,0.5435325546030066,0.07474035127965101,0.22459105557796122,1.6983079820475155,2.6610525069467825,1.5869374586060552,1.1662454813537624,0.11766055300459913,0.06549030780444667,0.20757097558358525,0.8417539562435943,0.23014108166308384,0.4047819024749416,1.2110156917737513,0.9349943944736541,0.16576077907566167,0.08769041214493709,0.10027047127121498,3.5575667205635866,0.083250391276839,1.613577583814644,0.05365025215618513,0.17242081037780876,0.058830276502299564,1.6598278011906658,0.15836074429549818,0.20979098601763427,0.2652912468688603,0.3026614225086858,0.13505063473798326,0.15207071473235925,0.4436320850707999,0.4858122833177316,1.255045898715724,0.08917041910096977,0.2508611790475415,0.8458239753726843,0.057350269546266874,0.06919032519452842
Gilgandra,12950,0.0,97.56162205141797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9011396766498807,0.0795123244102836,0.0,0.0397561622051418,0.0,0.0397561622051418,0.33130135170951497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397561622051418,0.0,0.0,0.0,0.0,0.0,0.19878081102570896,0.463821892393321,0.0,0.0,0.0,0.22528491916247018,0.0,0.0795123244102836,0.0,0.0397561622051418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen Innes Severn,13010,0.0,94.23868312757202,0.0,0.0,0.0,0.01959631589261219,0.0,0.14370631654582272,0.0,0.0,2.488732118361748,0.058788947677836566,0.0,0.23515579071134626,0.0,0.0,0.29394473838918284,0.0,0.0,0.0,0.058788947677836566,0.0,0.058788947677836566,0.0,0.0,0.01959631589261219,0.0,0.0,0.0,0.10451368476059833,0.3200731595793324,0.9602194787379973,0.0,0.01959631589261219,0.01959631589261219,0.2743484224965706,0.0,0.24822000130642108,0.01959631589261219,0.09798157946306094,0.0,0.0,0.0,0.0,0.0,0.03919263178522438,0.18943105362858448,0.052256842380299165,0.03919263178522438,0.0
Goulburn Mulwaree,13310,0.038929981647294366,90.74207960254343,0.06302949409561945,0.007415234599484641,0.05005283354652133,0.09454424114342919,0.06488330274549062,0.25397178503234896,0.07415234599484641,0.06673711139536177,2.5545483195224588,0.0982518584431715,0.08712900654394454,0.3559312607752628,0.10566709304265613,0.037076172997423204,0.5042359527649556,0.06859092004523293,0.07415234599484641,0.04634521624677901,0.15386611793930632,0.21318799473518343,0.029660938397938565,0.21689561203492574,0.13347422279072355,0.10381328439278496,0.05561425949613481,0.011122851899226963,0.014830469198969283,0.11864375359175426,0.3170012791279684,1.1197004245221809,0.11122851899226963,0.06488330274549062,0.04634521624677901,0.5728268728101885,0.06117568544574829,0.3633464953747474,0.022245703798453927,0.15942754388891978,0.02595332109819624,0.05561425949613481,0.042637598947036684,0.13718184009046586,0.022245703798453927,0.04449140759690785,0.2261646552842816,0.07229853734497525,0.037076172997423204,0.05932187679587713
Greater Hume Shire,13340,0.0,94.47092469018112,0.0,0.0,0.0,0.03177629488401652,0.0,0.02648024573668044,0.047664442326024785,0.0,2.144899904671115,0.15888147442008263,0.04236839317868869,0.4978286198495922,0.0,0.0,0.06355258976803305,0.0,0.0,0.0,0.17476962186209088,0.03177629488401652,0.04236839317868869,0.0,0.0,0.03177629488401652,0.03177629488401652,0.0,0.0,0.0,0.49253257070225615,0.9109204533418069,0.0,0.0,0.05825654062069696,0.301874801398157,0.0,0.01588814744200826,0.0,0.10592098294672175,0.01588814744200826,0.01588814744200826,0.0,0.09003283550471348,0.0,0.0,0.15888147442008263,0.0,0.03707234403135261,0.0
Griffith,13450,0.9258432982330894,80.88747099767981,0.026771372479029092,0.0,0.0,0.013385686239514546,0.042388006425129396,0.26548277708370516,0.0,0.055773692664643944,1.0306978404426201,0.7808316973050152,0.03792611101195788,0.12493307156880243,0.0,0.09593075138318757,4.354809923255399,0.015616633946100304,0.060235588077815455,0.029002320185614848,0.09816169908977333,4.7050687131893625,0.0,0.10931643762270213,0.060235588077815455,0.35918258076030696,0.01784758165268606,0.024540424772443333,0.053542744958058185,0.026771372479029092,0.11377833303587363,1.9409245047296093,0.0,0.5153489202213101,0.029002320185614848,0.9972336248438336,0.0,0.16062823487417455,0.006692843119757273,0.37033731929323577,0.0,0.12270212386221667,0.6692843119757274,0.12716401927538817,0.02007852935927182,0.4082634303051937,0.11377833303587363,0.0,0.029002320185614848,0.17401392111368907
Gundagai,13510,0.0,95.24665468344318,0.0,0.0,0.0,0.0,0.0,0.07489514679448772,0.0,0.0,1.8873576992210903,0.014979029358897543,0.0,0.2396644697423607,0.014979029358897543,0.0,0.23467145995606153,0.04493708807669263,0.0,0.0,0.07988815658078689,0.04493708807669263,0.0,0.0,0.014979029358897543,0.04993009786299182,0.029958058717795086,0.014979029358897543,0.0,0.0,0.14479728380267626,0.7739165168763731,0.0,0.0,0.029958058717795086,0.4194128220491312,0.029958058717795086,0.1847413620930697,0.029958058717795086,0.039944078290393446,0.0,0.014979029358897543,0.17475534252047134,0.029958058717795086,0.0,0.0,0.08987417615338526,0.04493708807669263,0.0,0.0
Gunnedah,13550,0.027339834138339562,95.71675931832681,0.0,0.0,0.0,0.027339834138339562,0.0,0.2597284243142258,0.0,0.0,0.984234028980224,0.0,0.0,0.16859564385309395,0.0,0.06379294632279231,0.16403900483003736,0.04100975120750934,0.0,0.0,0.027339834138339562,0.054679668276679125,0.013669917069169781,0.12758589264558462,0.0,0.013669917069169781,0.013669917069169781,0.0,0.0,0.0,0.07746286339196208,0.7746286339196209,0.027339834138339562,0.031896473161396155,0.04100975120750934,0.3918709559828671,0.03645311218445275,0.15492572678392416,0.0,0.4055408730520368,0.0,0.03645311218445275,0.0,0.0,0.0,0.03645311218445275,0.17315228287615056,0.08201950241501868,0.027339834138339562,0.0
Gwydir,13660,0.0,96.67466201482775,0.0,0.0,0.0,0.0,0.0,0.06541648495420846,0.0,0.0,1.4827736589620584,0.03270824247710423,0.0,0.31617967727867424,0.0,0.0,0.06541648495420846,0.0,0.0,0.0,0.06541648495420846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09812472743131269,0.5124291321412997,0.08722197993894462,0.0,0.0,0.22895769733972962,0.0,0.16354121238552116,0.0,0.03270824247710423,0.0,0.0,0.0,0.0,0.0,0.0,0.17444395987788924,0.0,0.0,0.0
Hawkesbury,13800,0.0,87.94820717131473,0.0,0.010880846362449362,0.005021929090361244,0.09039472362650239,0.06528507817469617,0.3967323981385383,0.12471123907730422,0.045197361813251194,3.9363554186614884,0.12136328635039674,0.06277411362951556,0.48629013358331385,0.15819076634637919,0.06361110181124242,0.21929090361244097,0.07114399544678429,0.053567243630519935,0.020087716361444977,0.3029897217851284,0.3038267099668553,0.02762060999698684,0.0677960427198768,0.12805919180421174,0.15819076634637919,0.7984867253674378,0.024272657270079347,0.010880846362449362,0.0,0.3891995045029964,1.387726405303157,0.11383039271485487,0.0418494090863437,0.051056279085339315,0.43941879540660883,0.07198098362851117,0.4243530081355251,0.05524121999397368,0.4218420435903445,0.0770029127188724,0.04352338544979745,0.023435669088352474,0.13977702634838796,0.12973316816766547,0.020087716361444977,0.22431283270280222,0.09625364089859051,0.106297499079313,0.0418494090863437
Hay,13850,0.0,93.90365780531681,0.0,0.0,0.0,0.0,0.0,0.059964021587047764,0.0,0.0,0.8394963022186688,0.6196282230661603,0.0,0.23985608634819106,0.13991605036977814,0.0,0.5596642014791126,0.0,0.0,0.0,0.0,0.7995202878273036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059964021587047764,0.21986807915250847,1.559064561263242,0.0,0.23985608634819106,0.0,0.25984409354387367,0.0,0.1998800719568259,0.0,0.1798920647611433,0.0,0.0,0.0,0.059964021587047764,0.0,0.0,0.059964021587047764,0.0,0.0,0.0
Penrith,16350,0.31480768264706377,79.19143544488912,0.18000971215191144,0.10549406386577136,0.05107252298263534,0.09544701016426933,0.14651953314690466,0.681525142751888,0.32541290599864925,0.38234621030716076,3.412649240610191,0.6511048968223402,0.06000323738397049,0.45853636754355115,0.24475739156159124,0.09293524673889382,2.1015087325641755,0.16884631915024254,0.20903453395625066,0.2609443114140112,0.34048348655090227,0.5043062788503938,0.034606518305173674,0.18112605145207836,0.3990912998096642,0.20066198920499898,0.7030146742801007,0.12837901951919264,0.04409540235659226,0.1841959845275373,0.3025279503452279,2.162628309248313,0.1761025246013273,0.3675547145799494,0.04967709885742673,2.1216028399671796,0.19898748025474863,0.5802173512617425,0.09237707708881038,0.4049520811355403,0.13563522497027747,0.4549082648180088,0.05804964360867842,0.2129417215068348,0.06781761248513873,0.12614634091885887,0.18224239075224524,0.22689596275892093,0.0915398226136852,0.13284437671986024
Port Macquarie-Hastings,16380,0.0,88.72732577931237,0.013199852717432837,0.0020841872711736056,0.0020841872711736056,0.19382941621914535,0.034736454519560096,0.216755476202055,0.04098901633308091,0.07919911630459701,4.51434962936203,0.06877817994872899,0.08197803266616183,0.46199484511014927,0.03195753815799529,0.05418886905051375,0.3286068597550385,0.05071522359855774,0.016673498169388845,0.0020841872711736056,0.2605234088967007,0.16326133624193245,0.059051972683252164,0.05835724359286096,0.017368227259780048,0.08475694902772664,0.10420936355868028,0.013199852717432837,0.004168374542347211,0.02778916361564808,0.40363760151728834,1.4603205480023065,0.11463029991454832,0.011810394536650434,0.07086236721990259,0.3529223779187306,0.06322034722559938,0.5807935195670448,0.03959955815229851,0.35917493973225145,0.03959955815229851,0.05210468177934014,0.012505123627041637,0.10143044719711548,0.008336749084694423,0.015284039988606443,0.34389089974364495,0.0701676381295114,0.09934625992594188,0.08614640720850904
Port Stephens,16400,0.0,88.96294363669426,0.008696820916644924,0.015812401666627136,0.014231161499964423,0.18342385933287478,0.06245898658317719,0.146264715416301,0.11463991208304673,0.0513903054165382,4.227445585572765,0.06166836649984583,0.07273704766648482,0.5289248357486777,0.08854944933311196,0.05929650624985176,0.15100843591628915,0.03953100416656784,0.004743720499988141,0.011859301249970353,0.16128649699959677,0.1992362609995019,0.04664658491655005,0.0822244886664611,0.01502178158329578,0.20951432208280957,0.13045231374967386,0.06878394724982805,0.0,0.03241542341658563,0.3605227579990987,1.3772601851632236,0.08301510874979245,0.02213736233327799,0.06087774641651447,0.3684289588324123,0.07194642758315346,0.596127542831843,0.028462322999928846,0.41191306341563694,0.056134025916526324,0.011068681166638995,0.023718602499940705,0.14942719574962643,0.02213736233327799,0.014231161499964423,0.29411067099926474,0.056134025916526324,0.18026137899954936,0.06087774641651447
Queanbeyan-Palerang Regional,16490,0.031681599920796,83.15033909212414,0.3296866491757834,0.052472649868818375,0.025741299935646753,0.20395029949012425,0.08514429978713925,0.403940398990149,0.3445373991386565,0.08811444977971387,3.348349091629127,0.23959209940101978,0.13266669966833325,0.5712588485718529,0.2633532993416168,0.07326369981684075,1.6682342458294146,0.1633582495916044,0.06831344982921637,0.040592049898519875,0.19999009950002472,0.776199198059502,0.0435621998910945,0.0990049997524875,0.042572149893569625,0.22078114944804714,0.16038809959902975,0.028711449928221375,0.04158209989604475,0.2514726993713183,0.22375129944062178,1.5563585961091035,0.07029354982426612,0.18414929953962675,0.1386069996534825,0.8940151477649622,0.18117914954705214,0.4296816989257958,0.095044799762388,0.4168110489579724,0.19206969951982575,0.2098905994752735,0.023761199940597,0.17622889955942775,1.0415325973961684,0.039601999900995,0.6029404484926489,0.150487599623781,0.12375624969060937,0.10098509974753725
Randwick,16550,0.03351081654689653,59.88548402444221,0.2838076561872965,0.06660791930926346,0.062470781463967597,0.41247264317599797,0.3752384025683352,8.207667771282471,0.1526603864914175,0.44681088729195373,5.166871454990009,0.2569162601928734,0.8671440923740139,0.6731123274296376,1.204320826765627,1.4322771220414292,1.1517791761303695,1.999065006846963,0.362413275247918,0.2221643022923881,2.3205206174264523,0.8932080607993778,0.369446409584921,0.481562845192439,0.2941505008005362,1.5613558228146605,0.21099403011008924,0.10260101856333752,0.08563875339762446,0.11583985966828428,0.2445048466569858,2.2257801607691765,0.219268305800681,0.17003636544166015,0.11335757696110678,0.9780193866279432,0.4563263043361342,0.6673203344462234,0.61064154596567,1.4459296769309058,0.10466958748598545,0.24202256394980823,0.3495881479275008,0.5411376301646995,0.024409113287245616,0.1406626867400595,0.8812103610480198,0.6094004046120813,0.1588660932593613,0.11873585615999141
Richmond Valley,16610,0.0,94.66348262585896,0.0,0.0,0.01462059554559189,0.10234416881914324,0.0,0.0804132755007554,0.0,0.0,1.8080803158048635,0.007310297772795945,0.007310297772795945,0.20225157171402117,0.021930893318387837,0.0,0.06335591403089819,0.0,0.0,0.0,0.13889565768312295,0.1145279984404698,0.0,0.0,0.0,0.021930893318387837,0.046298552561040984,0.0,0.01462059554559189,0.0,0.25342365612359274,1.0526828792826162,0.01462059554559189,0.021930893318387837,0.08285004142502071,0.5507090988839611,0.01462059554559189,0.26317071982065404,0.017057361469857205,0.10234416881914324,0.0,0.007310297772795945,0.0,0.056045616258102254,0.0,0.0,0.20225157171402117,0.007310297772795945,0.02436765924265315,0.021930893318387837
Rockdale,16650,0.03327417923691216,53.4784721341953,2.1818354671060973,0.22869396205687245,0.0639075505978789,0.12042083914311065,0.46531034774158114,8.940190983225587,0.36495964845565554,1.4682891790256476,1.556492162082224,0.6311530823509528,0.13468120167321587,0.26883424177124265,3.294143744454303,1.1397726792580385,1.9314868804664722,1.1397726792580385,0.232391093083196,0.13415304009802678,0.36284700215489923,1.22533485443867,0.36126251742933196,0.36231884057971014,2.8742552921789835,0.6369628596780327,0.335382600245067,0.1077449613385727,0.06337938902268982,4.039379727046098,0.10721679976338362,1.7931085477669326,0.06866100477458063,0.25721468711708284,0.061794904297122574,2.1200405628089745,0.3089745214856129,0.2445388093125449,0.25457387924113745,0.29946761313220943,0.24031351671103224,0.13045590907170324,0.290488866353995,0.8265728651709131,2.9534795284573456,0.36443148688046645,0.2825664427261588,1.1186462162504753,0.035914987112857566,0.06443571217306798
Ryde,16700,0.3866618041723941,52.75899795214184,0.3796485912793035,0.0687294863522877,0.06639174872125751,0.20712355410927522,0.16317408664590755,13.598152252176435,0.2660345424112361,0.37029764075518273,2.168952974069814,0.34317988423523255,0.15101785096455056,0.3450500743400567,0.3717002833338009,2.6318250250137925,3.8582021862522327,1.1543748422027098,1.4152663618256796,0.1879541055348276,0.3347640287635238,1.5391664562702798,0.541420035346593,4.25281229837013,0.7438681141938078,1.3974995558298502,0.1299782122852788,0.10613328844877082,0.17065484706520417,0.42874108153093765,0.13278349744251502,1.3544851834188945,0.04348191993716161,0.3759082110696552,0.10052271813429835,1.937984496124031,0.24967037899402475,0.2987628692456588,0.5026135906714918,0.5563815561851863,0.12717292712804257,0.9360301474644898,0.6152925444871471,0.49887321046184346,0.10052271813429835,0.15616087375281698,0.44604034000056103,0.8476636650115486,0.07200231903572998,0.10987366865841913
Shellharbour,16900,0.005585388623361287,84.49496118154907,0.006383301283841471,0.10452655852290409,0.03989563302400919,0.09973908256002298,0.3103880249267915,0.17394495998468007,0.30001516034054915,0.12208063705346814,5.057170442123405,0.06702466348033544,0.05984344953601379,0.8800976645096428,0.15718879411459621,0.041491458344969555,0.273684042544703,0.06303510017793452,0.038299807703048826,0.028724855777286618,0.19548860181764502,0.6455113423284687,0.04069354568448938,0.06542883815937509,0.07739752806657783,0.07819544072705802,0.4189041467520965,0.014362427888643309,0.0,0.004787475962881103,0.425287448035938,0.9686659698229431,0.0789933533875382,0.06463092549889489,0.03271441907968754,0.48991837353483286,0.1675616587008386,0.8537665467137967,0.03909772036352901,0.35666695923464214,0.18990321319428374,0.03909772036352901,0.014362427888643309,0.16915748402179898,1.2918205973174177,0.26171535263750034,0.18351991191044228,0.15718879411459621,0.316771326210633,0.03431024440064791
Shoalhaven,16950,0.009970641998559796,87.23370076995514,0.023818755885448403,0.021603057663546227,0.007754943776657619,0.13460366698055726,0.08142690965490501,0.2692073339611145,0.17060876308646764,0.06093170110230986,5.156483686921842,0.0675787957680164,0.06425524843516313,0.6170719547997563,0.15953027197695674,0.05816207832493214,0.3129673738436825,0.08364260787680718,0.015509887553315237,0.028250152329252758,0.19055004708358722,0.32515371406414445,0.053176757325652246,0.06148562565778541,0.042098266216141364,0.07976513598847837,0.23486401152163072,0.042098266216141364,0.005539245554755443,0.040990417105190274,0.45754168282279956,1.327203234919404,0.11189276020605993,0.026588378662826123,0.06647094665706531,0.39716390627596526,0.10579959009582894,0.5904835761369301,0.04985320999279898,0.24594250263114165,0.05926992743588323,0.04597573810447017,0.010524566554035341,0.15122140364482356,0.043206115327092454,0.010524566554035341,0.34121752617293527,0.08475045698775827,0.17780978230764968,0.043760039882568
Singleton,17000,0.0,92.39945385297148,0.031139962152969075,0.0,0.0,0.057489160897789056,0.014372290224447264,0.16049057417299445,0.0,0.01676767192852181,1.798931659759983,0.04551225237741634,0.038326107265192706,0.21558435336670898,0.009581526816298177,0.08862912305075814,0.16049057417299445,0.06946606941816179,0.0,0.0,0.18204900950966535,0.031139962152969075,0.0,0.057489160897789056,0.014372290224447264,0.07425683282631088,0.04072148896926726,0.0,0.014372290224447264,0.0,0.21558435336670898,2.0624236472081825,0.031139962152969075,0.02395381704074544,0.06707068771408724,0.6132177162430833,0.0,0.21079358995855993,0.03593072556111816,0.5892638992023379,0.007186145112223632,0.04551225237741634,0.07425683282631088,0.05509377919371451,0.0,0.014372290224447264,0.24193355211152898,0.09581526816298176,0.038326107265192706,0.057489160897789056
Snowy Monaro Regional,17040,0.0,87.88202247191012,0.0,0.0,0.0,0.2949438202247191,0.008426966292134831,0.2612359550561798,0.10393258426966293,0.008426966292134831,3.7247191011235956,0.06741573033707865,0.11797752808988762,1.1179775280898876,0.11235955056179776,0.1348314606741573,0.1544943820224719,0.10674157303370788,0.0,0.0,0.20786516853932585,0.4438202247191011,0.042134831460674156,0.12640449438202248,0.1151685393258427,0.0955056179775281,0.016853932584269662,0.0,0.008426966292134831,0.0,0.4831460674157303,1.457865168539326,0.08707865168539326,0.03651685393258427,0.10955056179775281,0.20786516853932585,0.15730337078651685,0.5168539325842696,0.03932584269662921,0.2584269662921348,0.09831460674157304,0.10393258426966293,0.29213483146067415,0.2584269662921348,0.03089887640449438,0.0702247191011236,0.4438202247191011,0.12640449438202248,0.03651685393258427,0.033707865168539325
Snowy Valleys,17080,0.0,92.29042800330748,0.0,0.0,0.0,0.1023742961767138,0.0,0.19293617356380674,0.059062093948104105,0.0,1.8702996416899633,0.12206166082608182,0.02756231050911525,0.4488719140055912,0.0,0.03543725636886246,0.24412332165216363,0.04331220222860968,0.015749891719494428,0.023624837579241643,0.039374729298736075,0.07481198566759853,0.0,0.015749891719494428,0.031499783438988856,0.09843682324684018,0.0,0.0,0.0,0.0,0.31893530731976216,1.5710516990195693,0.03543725636886246,0.04331220222860968,0.04724967515848329,0.37012245540811906,0.0511871480883569,0.30712288853014136,0.023624837579241643,0.7874945859747214,0.011812418789620822,0.0,0.26381068630153165,0.17324880891443872,0.015749891719494428,0.0,0.1023742961767138,0.07481198566759853,0.02756231050911525,0.039374729298736075
The Hills Shire,17420,0.42950601747040185,65.44045454085368,0.22200703809546304,0.06174359874083546,0.05364607759449639,0.1987266647997382,0.1639748032133663,5.44625776434189,0.2570962963962657,0.4322051911858482,3.5058892596503894,0.5266762712264708,0.07388988046034409,0.41297357846329297,0.1771332750761673,1.3414893365768403,3.8507087017986623,0.590444250253891,1.1289294064854396,0.11437748619203947,0.37079898915944354,0.736874424316856,0.12956033834142525,1.6623536120005264,0.5246518909398861,1.1444496553492562,0.302644852844423,0.11404008947760867,0.10796694861785434,0.09447108004062256,0.24191344424687994,1.544264761949748,0.09109711289631461,0.45919692834031184,0.07287769031705169,1.6130936916936303,0.287799397409468,0.3772095267336287,0.40420126388809224,1.6461585697078482,0.08839793918086825,1.575642656391812,0.33301055714319455,0.24191344424687994,0.02901611744104836,0.1707227375019822,0.6056271024032768,0.37349816287488996,0.08671095560871428,0.14170662006093385
Tweed,17550,0.0,85.22687429725188,0.0,0.013299319316656793,0.01027674674468934,0.25510512507405303,0.024785095090133113,0.27868119113539913,0.036875385378002924,0.034457327320428964,5.3293999588930125,0.11848484482112416,0.1402473673392898,0.5144418517488605,0.038084414406789904,0.04171150149315085,0.42376467458983696,0.08040043041433424,0.00846320320150887,0.0,0.22911100095513293,0.24785095090133114,0.19767624620667143,0.05017470469465972,0.016321891888624245,0.1027674674468934,0.09128169167341708,0.02962121120528104,0.0024180580575739624,0.026598638633313586,0.36210419412170086,3.0564253847734886,0.11848484482112416,0.013299319316656793,0.15294217214155312,0.5591759258139788,0.07435528527039935,0.6365537836563456,0.062264994982529534,0.37661254246714465,0.06589208206889048,0.030830240234068017,0.036875385378002924,0.19767624620667143,0.0,0.012090290287869811,0.40381569561485176,0.03264378377724849,0.16563697694381643,0.07314625624161236
Upper Hunter Shire,17620,0.06404867699451583,92.63039910331852,0.040030423121572394,0.0,0.03602738080941515,0.06004563468235859,0.0,0.3362555542212081,0.02401825387294344,0.0,1.9334694367719465,0.01200912693647172,0.06404867699451583,0.21616428485649095,0.0,0.0,0.20015211560786197,0.02401825387294344,0.0,0.0,0.5043833313318121,0.05604259237020136,0.0,0.05604259237020136,0.01200912693647172,0.0720547616188303,0.02802129618510068,0.0,0.01200912693647172,0.02802129618510068,0.1521156078619751,1.4370921900644489,0.0720547616188303,0.02802129618510068,0.040030423121572394,0.6765141507545736,0.0,0.2561947079780633,0.0,0.2882190464753212,0.0,0.040030423121572394,0.03602738080941515,0.040030423121572394,0.0,0.0,0.14811256554981786,0.284216004163164,0.0,0.09206997317961652
Upper Lachlan Shire,17640,0.0,94.12711182622687,0.0,0.0,0.0,0.08045052292839903,0.0,0.06582315512323558,0.0,0.0,2.5305346302932787,0.043882103415490384,0.043882103415490384,0.3876252468368317,0.0,0.0,0.0,0.0,0.0,0.0,0.16090104585679807,0.11701894244130769,0.0,0.0,0.0,0.0,0.021941051707745192,0.0,0.0,0.0,0.16821472975937982,1.001974694653697,0.021941051707745192,0.0,0.08776420683098077,0.11701894244130769,0.0,0.4168799824471586,0.0,0.06582315512323558,0.0,0.0,0.043882103415490384,0.0,0.043882103415490384,0.0,0.30717472390843265,0.0,0.1462736780516346,0.0
Uralla,17650,0.0,94.43832599118943,0.0,0.0,0.0,0.027533039647577095,0.0,0.0,0.0,0.0,2.6156387665198237,0.027533039647577095,0.0,0.3212187958883994,0.0,0.0,0.13766519823788548,0.0,0.0,0.0,0.05506607929515419,0.05506607929515419,0.05506607929515419,0.0,0.0,0.027533039647577095,0.0,0.0,0.0,0.0,0.22026431718061676,1.092143906020558,0.0,0.0,0.05506607929515419,0.027533039647577095,0.0,0.20190895741556536,0.09177679882525697,0.23861967694566813,0.0,0.0,0.0,0.027533039647577095,0.0,0.0,0.25697503671071953,0.0,0.027533039647577095,0.0
Wagga Wagga,17750,0.2785732882061963,91.1342532326651,0.13538141109086177,0.0,0.0,0.1041395469929706,0.041655818797188236,0.4469322225114988,0.02603488674824265,0.16401978651392868,1.4180334982209493,0.09285776273539877,0.03905233012236397,0.21088258266076543,0.04339147791373774,0.0902542740605745,1.1264427666406318,0.046862796146836756,0.14492753623188406,0.06161589863750759,0.12496745639156469,0.0728976828950794,0.017356591165495098,0.10327171743469583,0.006942636466198039,0.18918684370389655,0.0026034886748242648,0.010413954699297059,0.2343139807341838,0.12149613815846567,0.17790505944632473,0.7636900112817843,0.04512713703028725,0.1596806387225549,0.062483728195782344,0.7350516358587174,0.037316671005814456,0.2343139807341838,0.034713182330990196,0.37490236917469405,0.03992015968063872,0.2308426625010848,0.07029419422025514,0.07810466024472794,0.0,0.0052069773496485295,0.17790505944632473,0.09459342185194827,0.0364488414475397,0.15273800225635684
Walcha,17850,0.0,96.37364723751661,0.0,0.0,0.0,0.0,0.0,0.1708752610594266,0.0,0.0,1.7467248908296942,0.0,0.0,0.1708752610594266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15188912094171253,1.0062654262388457,0.0,0.0,0.0569584203531422,0.1139168407062844,0.0,0.20884754129485475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walgett,17900,0.0,92.60972249557173,0.0,0.0590434953749262,0.0,0.0,0.0,0.20665223381224168,0.45266679787443415,0.0,1.5646526274355441,0.0787246604999016,0.0,0.6002755363117497,0.08856524306238929,0.0,0.3837827199370203,0.0,0.0,0.0,0.0,0.0590434953749262,0.0,0.0295217476874631,0.0,0.0,0.0,0.0,0.0,0.20665223381224168,0.2853768943121433,1.0923046644361345,0.0590434953749262,0.2853768943121433,0.0590434953749262,0.6790001968116512,0.0,0.20665223381224168,0.0,0.08856524306238929,0.6691596142491636,0.0,0.0,0.0,0.0590434953749262,0.0,0.14760873843731548,0.0,0.0,0.0295217476874631
